group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
de_account,cbor,idx=6; size=64,64,bytes,1030239.0,ns,1527
de_account,cbor,idx=6; size=64,64,bytes,1960709.0,ns,3054
de_account,cbor,idx=6; size=64,64,bytes,2996571.0,ns,4581
de_account,cbor,idx=6; size=64,64,bytes,4037016.0,ns,6108
de_account,cbor,idx=6; size=64,64,bytes,4942815.0,ns,7635
de_account,cbor,idx=6; size=64,64,bytes,5988508.0,ns,9162
de_account,cbor,idx=6; size=64,64,bytes,7153719.0,ns,10689
de_account,cbor,idx=6; size=64,64,bytes,8068650.0,ns,12216
de_account,cbor,idx=6; size=64,64,bytes,9150603.0,ns,13743
de_account,cbor,idx=6; size=64,64,bytes,9936135.0,ns,15270
de_account,cbor,idx=6; size=64,64,bytes,10883376.0,ns,16797
de_account,cbor,idx=6; size=64,64,bytes,11853733.0,ns,18324
de_account,cbor,idx=6; size=64,64,bytes,12811517.0,ns,19851
de_account,cbor,idx=6; size=64,64,bytes,13941696.0,ns,21378
de_account,cbor,idx=6; size=64,64,bytes,14829197.0,ns,22905
de_account,cbor,idx=6; size=64,64,bytes,15794932.0,ns,24432
de_account,cbor,idx=6; size=64,64,bytes,16788976.0,ns,25959
de_account,cbor,idx=6; size=64,64,bytes,17781315.0,ns,27486
de_account,cbor,idx=6; size=64,64,bytes,18799309.0,ns,29013
de_account,cbor,idx=6; size=64,64,bytes,19750127.0,ns,30540
de_account,cbor,idx=6; size=64,64,bytes,21002877.0,ns,32067
de_account,cbor,idx=6; size=64,64,bytes,21740926.0,ns,33594
de_account,cbor,idx=6; size=64,64,bytes,22687521.0,ns,35121
de_account,cbor,idx=6; size=64,64,bytes,23706781.0,ns,36648
de_account,cbor,idx=6; size=64,64,bytes,24770326.0,ns,38175
de_account,cbor,idx=6; size=64,64,bytes,25957639.0,ns,39702
de_account,cbor,idx=6; size=64,64,bytes,27133105.0,ns,41229
de_account,cbor,idx=6; size=64,64,bytes,27726034.0,ns,42756
de_account,cbor,idx=6; size=64,64,bytes,29046684.0,ns,44283
de_account,cbor,idx=6; size=64,64,bytes,29788160.0,ns,45810
de_account,cbor,idx=6; size=64,64,bytes,31134720.0,ns,47337
de_account,cbor,idx=6; size=64,64,bytes,31899401.0,ns,48864
de_account,cbor,idx=6; size=64,64,bytes,33036686.0,ns,50391
de_account,cbor,idx=6; size=64,64,bytes,33670676.0,ns,51918
