group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
de_account,borsh,idx=2; size=64,64,bytes,1015421.0,ns,10590
de_account,borsh,idx=2; size=64,64,bytes,1905812.0,ns,21180
de_account,borsh,idx=2; size=64,64,bytes,2882979.0,ns,31770
de_account,borsh,idx=2; size=64,64,bytes,3842432.0,ns,42360
de_account,borsh,idx=2; size=64,64,bytes,4777480.0,ns,52950
de_account,borsh,idx=2; size=64,64,bytes,5732053.0,ns,63540
de_account,borsh,idx=2; size=64,64,bytes,6704164.0,ns,74130
de_account,borsh,idx=2; size=64,64,bytes,7675588.0,ns,84720
de_account,borsh,idx=2; size=64,64,bytes,8674541.0,ns,95310
de_account,borsh,idx=2; size=64,64,bytes,9629273.0,ns,105900
de_account,borsh,idx=2; size=64,64,bytes,10514984.0,ns,116490
de_account,borsh,idx=2; size=64,64,bytes,11477321.0,ns,127080
de_account,borsh,idx=2; size=64,64,bytes,12436186.0,ns,137670
de_account,borsh,idx=2; size=64,64,bytes,13373385.0,ns,148260
de_account,borsh,idx=2; size=64,64,bytes,14412753.0,ns,158850
de_account,borsh,idx=2; size=64,64,bytes,15301270.0,ns,169440
de_account,borsh,idx=2; size=64,64,bytes,16567401.0,ns,180030
de_account,borsh,idx=2; size=64,64,bytes,17368044.0,ns,190620
de_account,borsh,idx=2; size=64,64,bytes,18285414.0,ns,201210
de_account,borsh,idx=2; size=64,64,bytes,19156252.0,ns,211800
de_account,borsh,idx=2; size=64,64,bytes,20363612.0,ns,222390
de_account,borsh,idx=2; size=64,64,bytes,21075065.0,ns,232980
de_account,borsh,idx=2; size=64,64,bytes,22080964.0,ns,243570
de_account,borsh,idx=2; size=64,64,bytes,23083896.0,ns,254160
de_account,borsh,idx=2; size=64,64,bytes,23954204.0,ns,264750
de_account,borsh,idx=2; size=64,64,bytes,24967436.0,ns,275340
de_account,borsh,idx=2; size=64,64,bytes,25877608.0,ns,285930
de_account,borsh,idx=2; size=64,64,bytes,26786711.0,ns,296520
de_account,borsh,idx=2; size=64,64,bytes,27805448.0,ns,307110
de_account,borsh,idx=2; size=64,64,bytes,29016699.0,ns,317700
de_account,borsh,idx=2; size=64,64,bytes,30005026.0,ns,328290
de_account,borsh,idx=2; size=64,64,bytes,31094017.0,ns,338880
de_account,borsh,idx=2; size=64,64,bytes,31699027.0,ns,349470
de_account,borsh,idx=2; size=64,64,bytes,33084945.0,ns,360060
de_account,borsh,idx=2; size=64,64,bytes,33507199.0,ns,370650
de_account,borsh,idx=2; size=64,64,bytes,34542762.0,ns,381240
de_account,borsh,idx=2; size=64,64,bytes,35722370.0,ns,391830
de_account,borsh,idx=2; size=64,64,bytes,36499843.0,ns,402420
de_account,borsh,idx=2; size=64,64,bytes,37763583.0,ns,413010
de_account,borsh,idx=2; size=64,64,bytes,39292172.0,ns,423600
de_account,borsh,idx=2; size=64,64,bytes,39533887.0,ns,434190
de_account,borsh,idx=2; size=64,64,bytes,40233047.0,ns,444780
de_account,borsh,idx=2; size=64,64,bytes,41867394.0,ns,455370
de_account,borsh,idx=2; size=64,64,bytes,42892569.0,ns,465960
de_account,borsh,idx=2; size=64,64,bytes,43687008.0,ns,476550
de_account,borsh,idx=2; size=64,64,bytes,44245389.0,ns,487140
de_account,borsh,idx=2; size=64,64,bytes,45504659.0,ns,497730
de_account,borsh,idx=2; size=64,64,bytes,46294813.0,ns,508320
de_account,borsh,idx=2; size=64,64,bytes,47248041.0,ns,518910
de_account,borsh,idx=2; size=64,64,bytes,48095981.0,ns,529500
de_account,borsh,idx=2; size=64,64,bytes,48924696.0,ns,540090
de_account,borsh,idx=2; size=64,64,bytes,49878272.0,ns,550680
de_account,borsh,idx=2; size=64,64,bytes,50766209.0,ns,561270
de_account,borsh,idx=2; size=64,64,bytes,51734535.0,ns,571860
de_account,borsh,idx=2; size=64,64,bytes,52641340.0,ns,582450
