group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
de_account,cbor,idx=4; size=64,64,bytes,1000292.0,ns,1661
de_account,cbor,idx=4; size=64,64,bytes,1914435.0,ns,3322
de_account,cbor,idx=4; size=64,64,bytes,2787868.0,ns,4983
de_account,cbor,idx=4; size=64,64,bytes,3760675.0,ns,6644
de_account,cbor,idx=4; size=64,64,bytes,4904798.0,ns,8305
de_account,cbor,idx=4; size=64,64,bytes,6076331.0,ns,9966
de_account,cbor,idx=4; size=64,64,bytes,6573925.0,ns,11627
de_account,cbor,idx=4; size=64,64,bytes,7943005.0,ns,13288
de_account,cbor,idx=4; size=64,64,bytes,8664448.0,ns,14949
de_account,cbor,idx=4; size=64,64,bytes,9397090.0,ns,16610
de_account,cbor,idx=4; size=64,64,bytes,10466342.0,ns,18271
de_account,cbor,idx=4; size=64,64,bytes,11436041.0,ns,19932
de_account,cbor,idx=4; size=64,64,bytes,12377618.0,ns,21593
de_account,cbor,idx=4; size=64,64,bytes,13921228.0,ns,23254
de_account,cbor,idx=4; size=64,64,bytes,14950966.0,ns,24915
de_account,cbor,idx=4; size=64,64,bytes,15945818.0,ns,26576
de_account,cbor,idx=4; size=64,64,bytes,16861154.0,ns,28237
de_account,cbor,idx=4; size=64,64,bytes,17888102.0,ns,29898
de_account,cbor,idx=4; size=64,64,bytes,18230457.0,ns,31559
de_account,cbor,idx=4; size=64,64,bytes,19529557.0,ns,33220
de_account,cbor,idx=4; size=64,64,bytes,20413450.0,ns,34881
de_account,cbor,idx=4; size=64,64,bytes,21958756.0,ns,36542
de_account,cbor,idx=4; size=64,64,bytes,22010220.0,ns,38203
de_account,cbor,idx=4; size=64,64,bytes,23433714.0,ns,39864
de_account,cbor,idx=4; size=64,64,bytes,24895708.0,ns,41525
de_account,cbor,idx=4; size=64,64,bytes,26437870.0,ns,43186
de_account,cbor,idx=4; size=64,64,bytes,27141448.0,ns,44847
de_account,cbor,idx=4; size=64,64,bytes,28016037.0,ns,46508
de_account,cbor,idx=4; size=64,64,bytes,29236033.0,ns,48169
de_account,cbor,idx=4; size=64,64,bytes,29609733.0,ns,49830
de_account,cbor,idx=4; size=64,64,bytes,30336182.0,ns,51491
de_account,cbor,idx=4; size=64,64,bytes,31694837.0,ns,53152
de_account,cbor,idx=4; size=64,64,bytes,32683773.0,ns,54813
de_account,cbor,idx=4; size=64,64,bytes,33987747.0,ns,56474
de_account,cbor,idx=4; size=64,64,bytes,34725064.0,ns,58135
de_account,cbor,idx=4; size=64,64,bytes,35714005.0,ns,59796
de_account,cbor,idx=4; size=64,64,bytes,35657166.0,ns,61457
de_account,cbor,idx=4; size=64,64,bytes,37234970.0,ns,63118
de_account,cbor,idx=4; size=64,64,bytes,38323524.0,ns,64779
de_account,cbor,idx=4; size=64,64,bytes,39199793.0,ns,66440
de_account,cbor,idx=4; size=64,64,bytes,40819229.0,ns,68101
de_account,cbor,idx=4; size=64,64,bytes,40344300.0,ns,69762
de_account,cbor,idx=4; size=64,64,bytes,41634682.0,ns,71423
de_account,cbor,idx=4; size=64,64,bytes,43258659.0,ns,73084
de_account,cbor,idx=4; size=64,64,bytes,43825676.0,ns,74745
de_account,cbor,idx=4; size=64,64,bytes,45831539.0,ns,76406
de_account,cbor,idx=4; size=64,64,bytes,46971120.0,ns,78067
de_account,cbor,idx=4; size=64,64,bytes,51590441.0,ns,79728
de_account,cbor,idx=4; size=64,64,bytes,47846549.0,ns,81389
de_account,cbor,idx=4; size=64,64,bytes,49852327.0,ns,83050
de_account,cbor,idx=4; size=64,64,bytes,49544413.0,ns,84711
de_account,cbor,idx=4; size=64,64,bytes,52342053.0,ns,86372
de_account,cbor,idx=4; size=64,64,bytes,53282741.0,ns,88033
de_account,cbor,idx=4; size=64,64,bytes,53509612.0,ns,89694
de_account,cbor,idx=4; size=64,64,bytes,54792222.0,ns,91355
de_account,cbor,idx=4; size=64,64,bytes,56003520.0,ns,93016
de_account,cbor,idx=4; size=64,64,bytes,56386497.0,ns,94677
de_account,cbor,idx=4; size=64,64,bytes,57712910.0,ns,96338
de_account,cbor,idx=4; size=64,64,bytes,58956263.0,ns,97999
de_account,cbor,idx=4; size=64,64,bytes,59258935.0,ns,99660
de_account,cbor,idx=4; size=64,64,bytes,60758421.0,ns,101321
de_account,cbor,idx=4; size=64,64,bytes,60631123.0,ns,102982
de_account,cbor,idx=4; size=64,64,bytes,60039466.0,ns,104643
de_account,cbor,idx=4; size=64,64,bytes,62561289.0,ns,106304
de_account,cbor,idx=4; size=64,64,bytes,64202085.0,ns,107965
de_account,cbor,idx=4; size=64,64,bytes,66258996.0,ns,109626
de_account,cbor,idx=4; size=64,64,bytes,66177184.0,ns,111287
de_account,cbor,idx=4; size=64,64,bytes,67473826.0,ns,112948
de_account,cbor,idx=4; size=64,64,bytes,68426533.0,ns,114609
de_account,cbor,idx=4; size=64,64,bytes,70392049.0,ns,116270
de_account,cbor,idx=4; size=64,64,bytes,69824542.0,ns,117931
de_account,cbor,idx=4; size=64,64,bytes,71440935.0,ns,119592
de_account,cbor,idx=4; size=64,64,bytes,76017223.0,ns,121253
de_account,cbor,idx=4; size=64,64,bytes,73789092.0,ns,122914
de_account,cbor,idx=4; size=64,64,bytes,74198220.0,ns,124575
de_account,cbor,idx=4; size=64,64,bytes,75603505.0,ns,126236
de_account,cbor,idx=4; size=64,64,bytes,75421232.0,ns,127897
de_account,cbor,idx=4; size=64,64,bytes,76164482.0,ns,129558
de_account,cbor,idx=4; size=64,64,bytes,77379080.0,ns,131219
de_account,cbor,idx=4; size=64,64,bytes,78379571.0,ns,132880
de_account,cbor,idx=4; size=64,64,bytes,80154453.0,ns,134541
de_account,cbor,idx=4; size=64,64,bytes,80213464.0,ns,136202
de_account,cbor,idx=4; size=64,64,bytes,82445982.0,ns,137863
de_account,cbor,idx=4; size=64,64,bytes,82729354.0,ns,139524
de_account,cbor,idx=4; size=64,64,bytes,83998669.0,ns,141185
de_account,cbor,idx=4; size=64,64,bytes,84912824.0,ns,142846
de_account,cbor,idx=4; size=64,64,bytes,85919779.0,ns,144507
de_account,cbor,idx=4; size=64,64,bytes,85762705.0,ns,146168
de_account,cbor,idx=4; size=64,64,bytes,86834740.0,ns,147829
de_account,cbor,idx=4; size=64,64,bytes,87675946.0,ns,149490
de_account,cbor,idx=4; size=64,64,bytes,90810607.0,ns,151151
de_account,cbor,idx=4; size=64,64,bytes,90520520.0,ns,152812
de_account,cbor,idx=4; size=64,64,bytes,91857154.0,ns,154473
de_account,cbor,idx=4; size=64,64,bytes,92614995.0,ns,156134
de_account,cbor,idx=4; size=64,64,bytes,93102728.0,ns,157795
de_account,cbor,idx=4; size=64,64,bytes,94977231.0,ns,159456
de_account,cbor,idx=4; size=64,64,bytes,95644359.0,ns,161117
de_account,cbor,idx=4; size=64,64,bytes,97691363.0,ns,162778
de_account,cbor,idx=4; size=64,64,bytes,98008722.0,ns,164439
de_account,cbor,idx=4; size=64,64,bytes,99606704.0,ns,166100
