group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
de_header,speedy,idx=7; size=35038,35038,bytes,1080537.0,ns,32
de_header,speedy,idx=7; size=35038,35038,bytes,1993322.0,ns,64
de_header,speedy,idx=7; size=35038,35038,bytes,2978067.0,ns,96
de_header,speedy,idx=7; size=35038,35038,bytes,3958450.0,ns,128
de_header,speedy,idx=7; size=35038,35038,bytes,4958720.0,ns,160
de_header,speedy,idx=7; size=35038,35038,bytes,5938011.0,ns,192
de_header,speedy,idx=7; size=35038,35038,bytes,6941314.0,ns,224
de_header,speedy,idx=7; size=35038,35038,bytes,7912380.0,ns,256
de_header,speedy,idx=7; size=35038,35038,bytes,8880290.0,ns,288
de_header,speedy,idx=7; size=35038,35038,bytes,9850399.0,ns,320
de_header,speedy,idx=7; size=35038,35038,bytes,10870545.0,ns,352
de_header,speedy,idx=7; size=35038,35038,bytes,11825216.0,ns,384
de_header,speedy,idx=7; size=35038,35038,bytes,12809802.0,ns,416
de_header,speedy,idx=7; size=35038,35038,bytes,13813387.0,ns,448
de_header,speedy,idx=7; size=35038,35038,bytes,14790277.0,ns,480
de_header,speedy,idx=7; size=35038,35038,bytes,15744406.0,ns,512
de_header,speedy,idx=7; size=35038,35038,bytes,16781593.0,ns,544
de_header,speedy,idx=7; size=35038,35038,bytes,17767207.0,ns,576
de_header,speedy,idx=7; size=35038,35038,bytes,18748440.0,ns,608
de_header,speedy,idx=7; size=35038,35038,bytes,19913071.0,ns,640
de_header,speedy,idx=7; size=35038,35038,bytes,20763016.0,ns,672
de_header,speedy,idx=7; size=35038,35038,bytes,21815576.0,ns,704
de_header,speedy,idx=7; size=35038,35038,bytes,22732372.0,ns,736
de_header,speedy,idx=7; size=35038,35038,bytes,23697957.0,ns,768
de_header,speedy,idx=7; size=35038,35038,bytes,24766598.0,ns,800
de_header,speedy,idx=7; size=35038,35038,bytes,25673611.0,ns,832
de_header,speedy,idx=7; size=35038,35038,bytes,26706547.0,ns,864
de_header,speedy,idx=7; size=35038,35038,bytes,27717178.0,ns,896
de_header,speedy,idx=7; size=35038,35038,bytes,28630194.0,ns,928
de_header,speedy,idx=7; size=35038,35038,bytes,29631299.0,ns,960
de_header,speedy,idx=7; size=35038,35038,bytes,30571480.0,ns,992
de_header,speedy,idx=7; size=35038,35038,bytes,31567511.0,ns,1024
de_header,speedy,idx=7; size=35038,35038,bytes,32655652.0,ns,1056
de_header,speedy,idx=7; size=35038,35038,bytes,33572317.0,ns,1088
de_header,speedy,idx=7; size=35038,35038,bytes,34543854.0,ns,1120
de_header,speedy,idx=7; size=35038,35038,bytes,35452626.0,ns,1152
de_header,speedy,idx=7; size=35038,35038,bytes,36408613.0,ns,1184
de_header,speedy,idx=7; size=35038,35038,bytes,44348853.0,ns,1216
de_header,speedy,idx=7; size=35038,35038,bytes,43275147.0,ns,1248
de_header,speedy,idx=7; size=35038,35038,bytes,42305481.0,ns,1280
de_header,speedy,idx=7; size=35038,35038,bytes,40485354.0,ns,1312
de_header,speedy,idx=7; size=35038,35038,bytes,41798450.0,ns,1344
de_header,speedy,idx=7; size=35038,35038,bytes,42550067.0,ns,1376
de_header,speedy,idx=7; size=35038,35038,bytes,44138078.0,ns,1408
de_header,speedy,idx=7; size=35038,35038,bytes,44982106.0,ns,1440
de_header,speedy,idx=7; size=35038,35038,bytes,45736450.0,ns,1472
de_header,speedy,idx=7; size=35038,35038,bytes,46522680.0,ns,1504
de_header,speedy,idx=7; size=35038,35038,bytes,47841432.0,ns,1536
de_header,speedy,idx=7; size=35038,35038,bytes,48418636.0,ns,1568
de_header,speedy,idx=7; size=35038,35038,bytes,49416218.0,ns,1600
de_header,speedy,idx=7; size=35038,35038,bytes,50384372.0,ns,1632
de_header,speedy,idx=7; size=35038,35038,bytes,51541768.0,ns,1664
de_header,speedy,idx=7; size=35038,35038,bytes,57058411.0,ns,1696
de_header,speedy,idx=7; size=35038,35038,bytes,56442316.0,ns,1728
de_header,speedy,idx=7; size=35038,35038,bytes,54436981.0,ns,1760
de_header,speedy,idx=7; size=35038,35038,bytes,55428875.0,ns,1792
de_header,speedy,idx=7; size=35038,35038,bytes,56156421.0,ns,1824
de_header,speedy,idx=7; size=35038,35038,bytes,57203817.0,ns,1856
de_header,speedy,idx=7; size=35038,35038,bytes,58199536.0,ns,1888
de_header,speedy,idx=7; size=35038,35038,bytes,64652202.0,ns,1920
de_header,speedy,idx=7; size=35038,35038,bytes,60194478.0,ns,1952
de_header,speedy,idx=7; size=35038,35038,bytes,61826339.0,ns,1984
de_header,speedy,idx=7; size=35038,35038,bytes,62610504.0,ns,2016
de_header,speedy,idx=7; size=35038,35038,bytes,63371908.0,ns,2048
de_header,speedy,idx=7; size=35038,35038,bytes,64342250.0,ns,2080
de_header,speedy,idx=7; size=35038,35038,bytes,65213837.0,ns,2112
de_header,speedy,idx=7; size=35038,35038,bytes,65972304.0,ns,2144
de_header,speedy,idx=7; size=35038,35038,bytes,66944706.0,ns,2176
de_header,speedy,idx=7; size=35038,35038,bytes,67945300.0,ns,2208
de_header,speedy,idx=7; size=35038,35038,bytes,69239664.0,ns,2240
de_header,speedy,idx=7; size=35038,35038,bytes,70616267.0,ns,2272
de_header,speedy,idx=7; size=35038,35038,bytes,71297617.0,ns,2304
de_header,speedy,idx=7; size=35038,35038,bytes,72150672.0,ns,2336
de_header,speedy,idx=7; size=35038,35038,bytes,73145291.0,ns,2368
de_header,speedy,idx=7; size=35038,35038,bytes,80625114.0,ns,2400
de_header,speedy,idx=7; size=35038,35038,bytes,78729333.0,ns,2432
de_header,speedy,idx=7; size=35038,35038,bytes,80570330.0,ns,2464
de_header,speedy,idx=7; size=35038,35038,bytes,77129452.0,ns,2496
de_header,speedy,idx=7; size=35038,35038,bytes,77964599.0,ns,2528
de_header,speedy,idx=7; size=35038,35038,bytes,79195726.0,ns,2560
de_header,speedy,idx=7; size=35038,35038,bytes,80141110.0,ns,2592
de_header,speedy,idx=7; size=35038,35038,bytes,81036071.0,ns,2624
de_header,speedy,idx=7; size=35038,35038,bytes,82408551.0,ns,2656
de_header,speedy,idx=7; size=35038,35038,bytes,82787516.0,ns,2688
de_header,speedy,idx=7; size=35038,35038,bytes,83828623.0,ns,2720
de_header,speedy,idx=7; size=35038,35038,bytes,84719599.0,ns,2752
de_header,speedy,idx=7; size=35038,35038,bytes,86220982.0,ns,2784
de_header,speedy,idx=7; size=35038,35038,bytes,91914708.0,ns,2816
de_header,speedy,idx=7; size=35038,35038,bytes,88651416.0,ns,2848
de_header,speedy,idx=7; size=35038,35038,bytes,88893562.0,ns,2880
de_header,speedy,idx=7; size=35038,35038,bytes,89881112.0,ns,2912
de_header,speedy,idx=7; size=35038,35038,bytes,90754231.0,ns,2944
de_header,speedy,idx=7; size=35038,35038,bytes,91621330.0,ns,2976
de_header,speedy,idx=7; size=35038,35038,bytes,98740901.0,ns,3008
de_header,speedy,idx=7; size=35038,35038,bytes,95712985.0,ns,3040
de_header,speedy,idx=7; size=35038,35038,bytes,95263936.0,ns,3072
de_header,speedy,idx=7; size=35038,35038,bytes,97410580.0,ns,3104
de_header,speedy,idx=7; size=35038,35038,bytes,102307165.0,ns,3136
de_header,speedy,idx=7; size=35038,35038,bytes,99813701.0,ns,3168
de_header,speedy,idx=7; size=35038,35038,bytes,99287990.0,ns,3200
